qid,band,pi_en,pi_cm,pi_zh
323096,40-60,-0.01931914261574495,-0.0744257512052043,-0.09143694163764585
841961,40-60,0.009515370305223021,-0.06241672022830942,-0.06971266948301487
928753,40-60,-0.02661500072944773,-0.10075084999708862,-0.14180230733285965
1036244,40-60,0.01864538924980725,-0.03853929663255557,-0.08846389452744735
1100224,40-60,0.033718036493277356,-0.06902358962248104,-0.13844853997207712
942651,40-60,-0.0025804178529981753,-0.06163328465608889,-0.1543465972284659
661945,40-60,0.02144890776014803,-0.0014460957717832047,-0.07663970138000609
290488,40-60,-0.0026399391598101556,-0.11855304699111834,-0.15278072505850632
20356,40-60,0.03495388311849734,-0.061643911121136805,-0.10849990583640351
943170,40-60,0.010587070365746968,-0.051690488812297944,-0.08323846864592181
515573,40-60,-0.025700332504822704,-0.054398225826946096,-0.1266151995961165
592601,40-60,0.0026437186431348316,-0.05834610277221707,-0.0989554838599232
1084273,40-60,-0.02664719324612409,-0.07331972551851057,-0.17926774638722054
1020198,40-60,0.0066583405799881664,-0.054108487179738304,-0.09532803503576633
551413,40-60,0.012286492843872454,-0.042866747967630806,-0.07492657916960076
1087766,40-60,0.01089567389937517,-0.07888195429350442,-0.1354066130981127
1097014,40-60,0.00490132761868459,-0.044141405687630454,-0.08747584905821487
278542,40-60,0.035275557765115956,-0.08015220301512559,-0.14263583263137966
289276,40-60,0.027008120655178006,-0.04211509846128309,-0.1177312318135777
1089521,40-60,0.013196626338892077,-0.04629041950386266,-0.08722748735082325
920753,40-60,-0.043857446922876714,-0.11352984234295947,-0.11589889417626804
9083,40-60,-0.036309769445211665,-0.05671152177623134,-0.10343230408251322
1004322,40-60,0.004122433820563133,-0.03668816671653952,-0.10327278727220615
824920,40-60,-0.020110649059455494,-0.024477541145014884,-0.08629002265570199
1015307,40-60,0.020616650012921234,-0.09775282280568737,-0.1029237265400291
170788,40-60,0.04690558451383285,-0.025131450249452746,-0.07419434545912454
670022,40-60,-0.020875140122391958,-0.08877298988162605,-0.11173265926930458
853646,40-60,0.023818380329551123,-0.04190962753343367,-0.05692952279041458
934795,40-60,0.010905784506300656,-0.031924128355140566,-0.08246292603908921
1083642,40-60,0.04879264779256823,0.013602334828743932,-0.01008654588381709
789997,40-60,-0.025930784332293833,-0.10303016265118535,-0.13492964805161642
820161,60-80,-0.009466411584427004,-0.07908811651987377,-0.1347002791550841
1011860,60-80,0.011717919569774925,-0.05348429923616545,-0.09113250899564114
517386,60-80,0.009032041390647172,-0.06308648011224319,-0.09186254780922065
954307,60-80,0.00955470104217641,-0.11197366244750331,-0.1135759142048555
1095557,60-80,-0.02569321836600715,-0.11999703248861447,-0.12849624662288153
1096476,60-80,0.011945941452917008,-0.09099028847442958,-0.11210074648920576
1087001,60-80,0.008467683244916568,-0.04798577298851792,-0.07890246665541667
1084906,60-80,0.01974177461777378,-0.09357747980208,-0.10944669961951416
853882,60-80,-0.02186610862191203,-0.07635255755245705,-0.06828588016562634
582705,60-80,0.03948169395239951,-0.051183854647398185,-0.0798542349580275
1099340,60-80,-0.0193736160291264,-0.0936338692943445,-0.1283414665848917
262280,60-80,-0.011136681850942493,-0.07070289387594508,-0.1188276006323469
1037689,60-80,-0.03191127481057337,-0.11927912531588286,-0.10594666129468866
865616,60-80,0.04425564165834885,-0.02955438012199825,-0.09246584496728345
868410,60-80,-0.03750266418662509,-0.11138890930187248,-0.14072124779539544
1097213,60-80,0.007392970664587434,-0.07833226087795286,-0.1469604725076976
1035874,60-80,-0.03841288991785885,-0.09688525359543823,-0.1413821889651354
823421,60-80,-0.021006777589633048,-0.08436536980934184,-0.07824636195631451
1000951,60-80,-0.01786000910044998,-0.08437289650497622,-0.12504460855087454
333486,60-80,-0.0027266042262631338,-0.09397193287065862,-0.10048003330663181
388588,60-80,-0.024112189101489413,-0.09201346975640841,-0.12004918475691916
568841,60-80,0.05335224919529587,-0.04593300537708009,-0.08228808777587494
1086384,60-80,-0.04170975616060026,-0.0790894279802359,-0.10554298724541081
212251,60-80,0.028429778383088765,-0.06901065838920292,-0.0659384175397121
1047012,60-80,0.017204686230826355,-0.0466403581257553,-0.07064411976324833
610940,60-80,0.00691075855768145,-0.10090496974618698,-0.07490881347838144
77878,60-80,0.02467471468581305,-0.07612801297126341,-0.0924919452161752
6217,60-80,-0.03936200637810933,-0.10021967128497232,-0.11114989103928972
1000681,60-80,-0.00035257734156863077,-0.04108527138484598,-0.08935048476741088
910150,60-80,0.008067381043511821,-0.09856339031584699,-0.12059746005182231
1062511,60-80,-0.0011805469054924547,-0.07737652871258771,-0.11304559216094122
992660,60-80,-0.002843979669878661,-0.08149136073944946,-0.09972196983721435
636434,60-80,0.04362760123778574,-0.08577119027716526,-0.08873279923927843
575146,60-80,0.03469219143634336,-0.06989059694375968,-0.09416439324297245
575407,60-80,0.008540027810388791,0.0078025131181768,-0.0571399326834278
869348,60-80,-0.03900914675395177,-0.10913938454281522,-0.1285906433893803
1014132,60-80,-0.0038195025307016482,-0.10510066626917988,-0.12949155750421226
414155,60-80,0.009954516010320415,-0.07651781008695577,-0.10592793830437194
590433,60-80,0.003364030975611712,-0.058412473379782545,-0.11488975714375407
964577,60-80,0.004765509038751496,-0.10945041764167934,-0.1401473707881674
954455,60-80,0.03016145155599395,-0.07028865160225431,-0.0799523549293727
359499,60-80,-0.0004503162183149209,-0.11209340317969653,-0.13773697381274616
403954,60-80,0.016077889191852025,-0.03569468028945105,-0.06348177878496879
54648,60-80,-0.03377760325324933,-0.10079709412522603,-0.12585969889622928
1079815,60-80,0.021165609253603723,-0.01813967866210244,-0.09040279998964698
637234,60-80,-0.010069453461652111,-0.06840327319651035,-0.132928419773166
839878,60-80,0.02730394439702748,-0.04941720429897168,-0.0869453196713979
1100218,60-80,0.02689489636936113,-0.04901415892149841,-0.1044483384029182
1089164,60-80,0.016240670691398132,-0.09489674575753185,-0.12397795980255708
550331,60-80,0.018530369850013897,-0.09252031031790911,-0.11124595957405815
859274,60-80,-0.01265570454994712,-0.0578941959924493,-0.13788989149947142
910818,60-80,-0.014097735260138265,-0.09422493173962315,-0.10967831108749063
653054,60-80,0.0041666773436017795,-0.11895586633627592,-0.12165055225412988
316803,60-80,-0.036181829023109,-0.11462557770765038,-0.11739409858947474
1093881,60-80,-0.0209814765405997,-0.10783669696662579,-0.11834171764546159
234651,60-80,-0.035522629178843496,-0.11409386849157907,-0.1523726457776969
1100732,60-80,0.02172656956092487,-0.07872675854960065,-0.14519548533504853
992193,60-80,0.042028639998779344,-0.07804247617312231,-0.09627779457886741
831052,60-80,0.00079686659381982,-0.07613652977349154,-0.10164264426353206
994085,60-80,0.027974655658507104,-0.02711276348562351,-0.08583283571369979
594930,60-80,0.004799753002934025,-0.07384231644648498,-0.08396934156643868
65770,60-80,0.03591415370663943,-0.10600241592672464,-0.10280308622123929
655046,60-80,0.015753398022276315,-0.07624686606742903,-0.09922893990218061
822218,60-80,0.015721202066539937,-0.09052510863780795,-0.11116446263888691
820899,60-80,0.040207187104164724,-0.021827309661917434,-0.06484360610889571
697780,60-80,-0.005184929752003823,-0.104280426123487,-0.11397995763653859
424898,60-80,0.007550224364904023,-0.08574603036920728,-0.11190029509922461
297019,60-80,0.004738180485187312,-0.08369516384760828,-0.10705379690776436
906901,60-80,0.03427492144382428,-0.05350617240152643,-0.055202662633118696
1095108,60-80,0.013365712179810165,-0.07283757071901321,-0.06062951172837536
1098725,60-80,0.005577610599537833,-0.07306036401518261,-0.09505593052230893
1098249,60-80,0.015788118889661105,-0.08415950802566467,-0.11636291210850461
1078906,60-80,0.025405008917274513,-0.07570764924036767,-0.10175228569424553
1064852,60-80,-0.05768341952186461,-0.11460669071759234,-0.14578384795561455
806688,60-80,0.03772127620182272,-0.04283227868783562,-0.08690326318440073
1047625,60-80,0.056311372608262036,-0.02371030811703363,-0.12341527787366927
568585,60-80,0.016762591202444638,-0.07283790024434206,-0.08322491635262733
9926,60-80,0.017109710224390794,-0.09262198469220956,-0.0873505859886798
280927,60-80,0.00487503890793573,-0.09424821530225687,-0.12797580321076213
944451,60-80,-0.009801272434451584,-0.13035684898456903,-0.13652392454132412
79891,60-80,0.01278799950880611,-0.08873572753053384,-0.12572946007895355
387864,60-80,0.028475893158242664,-0.04042317687911294,-0.06709680308197727
264827,60-80,0.03611944976313789,-0.07853186513235101,-0.09575650020134363
18759,60-80,-0.03897325161932465,-0.05929532903098384,-0.11560885897321505
868598,60-80,-0.0032344997475084025,-0.10818500676439126,-0.131712076348846
161418,60-80,0.005888900785155377,-0.056651981528495605,-0.09197996614296003
903097,60-80,0.05166515463487444,-0.0038360967848241265,-0.06865486205565731
992365,60-80,0.010281226208258049,-0.06776688999112718,-0.11826421817445112
1098510,60-80,-0.033868700893546655,-0.07057365636629197,-0.11717294369648894
1037033,60-80,0.005996134843420301,-0.08615622306164805,-0.12475819634989242
292225,60-80,0.03317735799046667,-0.07350507227428281,-0.07382936964999173
685591,60-80,-0.04162280129647665,-0.15096314836716623,-0.15642382647984415
540306,60-80,0.016815467053129137,-0.04950469980998083,-0.09810308403258042
595236,60-80,0.02961649790957685,-0.04770965452914128,-0.05273735373319488
994479,60-80,0.013689516820147024,-0.042087701857077386,-0.10032788162112447
1007628,60-80,0.01931223901578811,-0.0448951115385548,-0.07750231686135353
711682,60-80,0.06055653889132137,-0.06768864198353666,-0.1031930241680735
994133,60-80,-0.04677658026125841,-0.10620057318971277,-0.11766517509423272
1064155,60-80,0.03456994948970284,-0.0688270898500166,-0.09066098223550234
12741,60-80,0.009171584693094224,-0.07513355915261184,-0.09329453606450983
786477,60-80,-0.002889165781175679,-0.10195266502643724,-0.10418431405254465
787255,60-80,0.05852831418913951,-0.031377610990449875,-0.10354375219644042
1001108,60-80,-0.004001277636328387,-0.10390587417131368,-0.10279630732760489
1026775,60-80,-0.01627285704431055,-0.09170081790256386,-0.13183912070081075
1026991,60-80,0.001375389677027843,-0.0900175386546914,-0.08030861231120336
922389,60-80,0.023509508397359654,-0.0756517174303631,-0.10290513053576843
1022907,60-80,0.0489676642825153,-0.033831694058020306,-0.05488321994981489
837372,60-80,-0.05498976719647141,-0.11530826078352119,-0.15052495045753697
1094612,60-80,-0.03386132550326543,-0.08744456254707254,-0.13624638993513452
939744,60-80,0.012959295162375182,-0.04142174680121383,-0.0824753947806991
846806,60-80,-0.011086822877769418,-0.10219824211118733,-0.1393894849382598
1021682,60-80,0.027964311692605635,-0.0307355493409045,-0.07844047888229495
414714,60-80,-0.022617617954207775,-0.10580330463712294,-0.12816899143648103
946825,60-80,0.03370338158409157,-0.08460496539943405,-0.07899972730174346
428424,60-80,-0.03079707337212125,-0.10265507032877157,-0.1402606414153165
1034839,60-80,-0.00780933921286691,-0.08109514881382554,-0.060938042947058214
584695,60-80,-0.0008970428553857039,-0.07291771652511866,-0.10631366500072578
1083948,60-80,0.017298296813801413,-0.10700719234198319,-0.1123482382280405
34039,60-80,0.0460697168102753,-0.050086492469198676,-0.09117679067311095
844128,60-80,0.004811852111348448,-0.06802634464241938,-0.09345420386434124
1047592,60-80,0.08628606204175157,-0.0757897178311889,-0.10875855506258149
932639,60-80,-0.014640839216690819,-0.03436386981795245,-0.05559958425230257
1083663,60-80,0.04658322028345532,-0.03330783698809453,-0.07895742574382082
473492,60-80,-0.022477527744902574,-0.0975550690996006,-0.10731496579995786
995221,60-80,-0.04730399351007449,-0.10749729504786587,-0.14524581812815648
1098111,60-80,0.0026976272284797466,-0.08151240860065737,-0.10527570929890168
1096886,60-80,0.04252126417372341,-0.04600634892902834,-0.09535913042493926
81075,60-80,0.006236870662911933,-0.0978444179370904,-0.13412882660423725
291396,60-80,0.04084309867901731,-0.06057908309182921,-0.07016220225763606
1092029,60-80,-0.03728174634150273,-0.121228468808709,-0.15308172240411191
1098608,60-80,0.0711726328976267,-0.04061729472387589,-0.1516084653388335
289812,60-80,0.0401698513212527,-0.15362685539021032,-0.14501166944393834
409694,60-80,-0.00772824685719355,-0.09286495410499451,-0.1237544058452817
267566,60-80,0.051546042726366245,-0.07173573761742844,-0.09769009332730991
823549,60-80,-0.029592320173478133,-0.04185745405886929,-0.059809472462744075
1043815,60-80,-0.013974997268734444,-0.07213093245823696,-0.10248645510992115
1096357,60-80,0.003858801100401092,-0.09400622787676652,-0.11152325264280205
575492,60-80,-0.008028445987883284,-0.1071365067325562,-0.12209580293012615
440269,60-80,0.0036179652835060146,-0.10130690613748722,-0.12741490577079767
941865,60-80,0.010884458453389558,-0.06059625273675666,-0.07044348097022471
1099099,60-80,0.00024844612141537714,-0.08583761027474207,-0.13107353676209027
912234,60-80,0.011677593940766423,-0.07095429483711835,-0.08822302985630928
665231,60-80,-0.009327578198534575,-0.07494873091453777,-0.11663576399254752
338040,60-80,-0.010027244663239822,-0.019739204796216107,-0.08514542248750123
499068,60-80,0.019201800301339285,-0.08132167974639845,-0.11259116874117397
263670,60-80,0.04232781224754195,-0.04418054584472116,-0.04974973222894059
6791,60-80,-0.046580970784927664,-0.04181039526792314,-0.047767519802947016
299023,60-80,0.002380815611524985,-0.07266775502021094,-0.09973119277066675
353623,60-80,-0.006787082013822627,-0.08944650028370071,-0.1045139040618296
298550,60-80,-0.01937713968416017,-0.10755509950451082,-0.10968347311724844
510158,60-80,0.014044143438952616,-0.05813328334808195,-0.08568862991047031
239648,60-80,0.014617554026535133,-0.07360312819545305,-0.09845266783977202
404051,60-80,0.00984551356586219,-0.0811674751365026,-0.08907489692611233
326410,60-80,-0.051386664849430275,-0.15617003682889405,-0.14207368996163605
443489,60-80,-0.020902731567886204,-0.09022158814618672,-0.12479082664354185
51276,60-80,0.0711421800851969,-0.038422200334731954,-0.08002234117909135
166111,60-80,0.01972091638027565,-0.10010474273432116,-0.11930826581026327
808716,60-80,0.007442456883677791,-0.06118435625042894,-0.08668054335773423
1083535,60-80,-0.015096887959396371,-0.07946733265548309,-0.13181579155093168
988119,60-80,0.0010148481942255285,-0.13646955714117956,-0.11226456996184629
1097119,60-80,0.012746747115664495,-0.09140915160962629,-0.10194659530409605
209651,60-80,-0.05006439507938789,-0.1312953213449699,-0.1778859721877804
455853,60-80,-0.032713829474371785,-0.09125738543558234,-0.10524259121782244
1010607,60-80,-0.07605291637692434,-0.12530126526205126,-0.13975068246257283
826518,60-80,0.036455577137113296,-0.07836957417473073,-0.09735995468479704
231109,60-80,0.021231886529575746,-0.05908640554841876,-0.057123015673771094
342115,60-80,-0.030164696512972808,-0.09718397862476828,-0.12740416058959836
1101902,60-80,0.01068271417453639,-0.07000169268319245,-0.06691658340654169
837181,60-80,0.03552825205220449,-0.08696917581101284,-0.10599996741693671
657974,60-80,0.011319376276335927,-0.05811367876154639,-0.1060164277544833
1005653,60-80,0.015676484703457585,-0.06962734216700339,-0.09098786181719112
1030230,60-80,-0.015523904943090628,-0.08359925643748642,-0.10019180567746008
1018359,60-80,-0.009039470347538433,-0.07387793219413129,-0.12502897985919964
612846,60-80,0.056236693753432564,-0.030108469723258882,-0.10355022196595405
830531,60-80,0.011582945663956526,-0.0395473943137961,-0.08397213461150124
149670,60-80,0.0146404063795448,-0.03326741652888247,-0.06721835494274728
61836,60-80,-0.019536665926200226,-0.07203964766594251,-0.0786776341596734
54531,60-80,-0.056987819833173074,-0.11779921553270349,-0.16156796359276182
1023363,60-80,0.03766216054259822,-0.06900706843799023,-0.10705858441771825
21765,60-80,0.021781317393964068,-0.11054760770624306,-0.12644656432030793
